author_book_count,author_avg_lexile,author_lexile_consistency,is_prolific_author,is_specialist_author,title_length,title_word_count,title_has_numbers,description_length,description_word_count,has_substantial_description,theme_count,has_friendship_theme,has_adventure_theme,has_family_theme,has_imagination_theme,has_magic_theme,has_humor_theme,has_complex_themes,reading_confidence_llm,lexile_confidence,avg_confidence,high_confidence,data_completeness_score,author_primary_category_encoded
7,707.1428571428571,113.38934190276818,1,0,58,10,1,123,20,1,3,1,1,0,0,0,0,0,0.9,0.6,0.75,0,1.0,3
1,175.0,0.0,0,1,12,3,0,104,21,1,3,1,0,0,0,0,0,0,0.9,0.8,0.8500000000000001,1,1.0,2
1,750.0,0.0,0,1,10,2,0,237,42,1,4,1,1,0,1,0,0,0,0.9,0.6,0.75,0,1.0,3
1,450.0,0.0,0,1,16,3,0,142,26,1,3,1,0,0,0,0,0,0,0.9,0.8,0.8500000000000001,1,1.0,1
14,175.0,0.0,1,1,34,5,0,88,15,0,3,0,0,0,1,0,1,0,0.9,0.8,0.8500000000000001,1,1.0,2
1,450.0,0.0,0,1,12,2,0,69,10,0,3,0,0,1,0,0,0,1,0.9,0.8,0.8500000000000001,1,1.0,1
11,706.8181818181819,178.91719770990053,1,0,55,9,1,973,168,1,3,0,0,0,0,0,0,0,0.9,0.6,0.75,0,1.0,3
4,243.75,137.5,0,0,9,1,0,59,11,0,3,0,0,0,0,0,0,1,0.9,0.8,0.8500000000000001,1,1.0,2
1,175.0,0.0,0,1,59,12,0,134,26,1,3,0,0,0,0,0,1,0,0.9,0.8,0.8500000000000001,1,1.0,2
2,750.0,0.0,0,1,23,4,0,1137,173,1,4,0,0,1,0,0,0,1,0.9,0.6,0.75,0,1.0,3
1,175.0,0.0,0,1,14,3,0,123,26,1,3,0,0,1,0,0,0,0,0.9,0.8,0.8500000000000001,1,1.0,2
7,225.0,85.39125638299666,1,0,10,2,0,100,18,0,3,1,0,0,0,0,0,0,0.9,0.6,0.75,0,1.0,2
1,175.0,0.0,0,1,51,7,0,169,29,1,3,1,1,0,0,0,0,0,0.9,0.8,0.8500000000000001,1,1.0,2
3,750.0,0.0,0,1,22,3,0,884,149,1,3,0,0,1,0,0,0,1,0.9,0.6,0.75,0,1.0,3
6,175.0,0.0,1,1,20,3,0,84,17,0,3,0,1,0,0,0,0,0,0.9,0.8,0.8500000000000001,1,1.0,2
1,750.0,0.0,0,1,15,4,0,652,117,1,4,0,0,1,0,0,0,0,0.9,0.6,0.75,0,1.0,3
1,175.0,0.0,0,1,8,2,0,86,15,0,3,1,0,0,0,0,0,0,0.9,0.8,0.8500000000000001,1,1.0,2
2,600.0,212.13203435596427,0,0,7,1,0,927,165,1,4,1,0,0,1,0,0,0,0.9,0.8,0.8500000000000001,1,1.0,1
2,450.0,0.0,0,1,28,4,1,655,113,1,4,0,1,0,1,0,0,1,0.9,0.8,0.8500000000000001,1,1.0,1
1,175.0,0.0,0,1,11,1,0,88,18,0,3,0,0,0,0,0,0,0,0.9,0.8,0.8500000000000001,1,1.0,2
1,175.0,0.0,0,1,30,5,0,146,25,1,3,0,1,1,0,0,0,0,0.9,0.8,0.8500000000000001,1,1.0,2
6,154.16666666666666,51.031036307982866,1,0,12,2,0,50,8,0,3,0,0,0,0,0,0,0,0.9,0.8,0.8500000000000001,1,0.6666666666666666,2
1,450.0,0.0,0,1,13,2,0,348,69,1,3,0,0,0,0,0,0,0,0.9,0.8,0.8500000000000001,1,1.0,1
3,550.0,173.20508075688772,0,0,56,5,1,123,21,1,3,0,0,1,0,0,0,0,0.9,0.8,0.8500000000000001,1,1.0,1
3,175.0,0.0,0,1,10,1,0,130,24,1,3,0,0,0,0,0,0,0,0.9,0.8,0.8500000000000001,1,1.0,2
4,875.0,144.33756729740642,0,0,38,6,1,457,70,1,3,0,1,1,0,0,0,1,0.9,0.4,0.65,0,1.0,3
4,750.0,0.0,0,1,41,5,1,176,30,1,4,1,0,1,0,0,0,0,0.9,0.6,0.75,0,1.0,3
1,250.0,0.0,0,1,22,4,0,177,31,1,3,1,0,0,0,0,0,0,0.9,0.6,0.75,0,1.0,4
1,175.0,0.0,0,1,18,3,0,131,24,1,3,0,0,0,0,0,0,1,0.9,0.6,0.75,0,1.0,4
1,450.0,0.0,0,1,9,2,0,867,153,1,4,0,0,1,1,0,0,0,0.9,0.8,0.8500000000000001,1,1.0,1
4,175.0,0.0,0,1,18,3,0,159,29,1,3,1,1,0,0,0,0,0,0.9,0.8,0.8500000000000001,1,1.0,2
3,550.0,173.20508075688772,0,0,52,5,1,104,20,1,3,0,0,1,0,0,0,0,0.9,0.6,0.75,0,1.0,1
19,342.10526315789474,131.7754380826387,1,0,56,12,1,54,12,0,3,1,0,0,0,0,0,0,0.9,0.6,0.75,0,1.0,1
10,720.0,94.86832980505137,1,0,44,8,1,184,37,1,4,0,0,1,0,0,0,0,0.8,0.6,0.7,0,1.0,3
4,750.0,0.0,0,1,33,6,1,394,67,1,4,1,0,0,0,0,0,0,0.9,0.6,0.75,0,1.0,3
5,450.0,0.0,1,1,26,5,0,428,84,1,4,0,0,0,1,0,0,0,0.9,0.8,0.8500000000000001,1,1.0,1
2,450.0,0.0,0,1,48,12,0,92,14,0,3,0,0,0,1,0,0,0,0.9,0.8,0.8500000000000001,1,1.0,1
1,175.0,0.0,0,1,10,2,0,101,16,1,3,0,0,0,0,0,0,0,0.9,0.8,0.8500000000000001,1,1.0,2
10,175.0,0.0,1,1,33,6,0,84,16,0,3,0,0,1,0,0,0,0,0.9,0.8,0.8500000000000001,1,1.0,2
7,257.14285714285717,217.32957198030564,1,0,31,6,0,82,15,0,3,0,0,0,0,0,0,0,0.9,0.8,0.8500000000000001,1,1.0,2
2,600.0,212.13203435596427,0,0,14,3,0,118,23,1,3,1,0,0,0,0,0,0,0.9,0.8,0.8500000000000001,1,1.0,1
1,175.0,0.0,0,1,18,4,0,164,27,1,3,1,1,0,0,0,0,1,0.9,0.8,0.8500000000000001,1,1.0,2
1,750.0,0.0,0,1,27,3,1,1231,170,1,4,0,1,1,0,1,0,1,0.9,0.6,0.75,0,1.0,3
2,175.0,0.0,0,1,25,5,0,121,22,1,3,0,1,0,0,0,0,0,0.9,0.6,0.75,0,1.0,2
19,342.10526315789474,131.7754380826387,1,0,33,7,0,103,18,1,3,1,1,0,0,0,0,0,0.9,0.8,0.8500000000000001,1,1.0,1
10,720.0,94.86832980505137,1,0,20,4,0,113,18,1,4,0,0,1,0,0,0,0,0.9,0.6,0.75,0,1.0,3
1,175.0,0.0,0,1,23,5,0,49,10,0,3,0,0,0,0,0,0,0,0.9,0.8,0.8500000000000001,1,0.6666666666666666,2
2,600.0,212.13203435596427,0,0,12,3,0,155,22,1,3,0,0,0,1,0,0,0,0.9,0.8,0.8500000000000001,1,1.0,3
1,175.0,0.0,0,1,25,6,0,318,51,1,3,1,0,0,0,0,0,0,0.9,0.8,0.8500000000000001,1,1.0,2
5,750.0,0.0,1,1,12,2,0,559,88,1,4,1,0,0,0,0,0,0,0.9,0.6,0.75,0,1.0,3
19,342.10526315789474,131.7754380826387,1,0,32,7,0,122,22,1,3,1,0,0,0,0,0,0,0.9,0.8,0.8500000000000001,1,1.0,1
1,450.0,0.0,0,1,8,2,0,121,22,1,3,0,0,0,0,0,0,1,0.9,0.8,0.8500000000000001,1,1.0,1
1,175.0,0.0,0,1,18,3,0,79,14,0,3,1,0,0,0,0,0,0,0.9,0.8,0.8500000000000001,1,1.0,2
1,175.0,0.0,0,1,25,4,0,80,14,0,3,1,0,0,0,0,0,0,0.9,0.8,0.8500000000000001,1,1.0,2
2,312.5,194.45436482630058,0,0,19,3,0,97,21,0,3,0,0,0,0,0,0,0,0.9,0.8,0.8500000000000001,1,1.0,1
6,175.0,0.0,1,1,24,4,0,109,22,1,3,0,0,0,1,0,0,0,1.0,0.8,0.9,1,1.0,2
5,570.0,164.31676725154983,1,0,44,7,1,144,23,1,3,1,0,0,0,0,0,0,0.9,0.6,0.75,0,1.0,1
7,621.4285714285714,160.35674514745463,1,0,39,7,1,470,82,1,4,1,1,0,0,0,0,0,0.9,0.6,0.75,0,1.0,3
19,342.10526315789474,131.7754380826387,1,0,33,7,0,112,20,1,3,1,0,0,0,0,0,0,0.9,0.8,0.8500000000000001,1,1.0,1
1,175.0,0.0,0,1,6,1,0,74,13,0,3,0,0,0,0,0,0,0,1.0,0.8,0.9,1,1.0,2
3,650.0,173.20508075688772,0,0,49,9,1,701,118,1,3,0,0,0,0,0,0,1,0.9,0.8,0.8500000000000001,1,1.0,3
2,600.0,212.13203435596427,0,0,28,4,1,750,110,1,3,1,1,0,0,0,0,0,0.9,0.6,0.75,0,1.0,3
8,831.25,250.62422069704277,1,0,54,11,1,973,176,1,3,1,1,0,0,0,0,0,0.9,0.6,0.75,0,1.0,0
1,1000.0,0.0,0,1,31,5,1,2046,305,1,4,0,0,0,0,0,0,0,0.9,0.4,0.65,0,1.0,0
1,750.0,0.0,0,1,19,4,0,202,36,1,4,0,1,0,0,0,0,1,0.9,0.6,0.75,0,1.0,3
19,342.10526315789474,131.7754380826387,1,0,32,7,0,153,27,1,3,1,0,0,0,0,0,0,0.9,0.8,0.8500000000000001,1,1.0,1
1,175.0,0.0,0,1,20,2,0,116,22,1,3,0,0,1,0,0,0,0,0.9,0.8,0.8500000000000001,1,1.0,2
1,750.0,0.0,0,1,15,2,0,145,25,1,3,0,0,1,0,0,0,0,0.9,0.6,0.75,0,1.0,3
14,175.0,0.0,1,1,25,5,0,197,35,1,3,0,0,0,0,0,1,0,1.0,0.8,0.9,1,1.0,2
1,750.0,0.0,0,1,53,11,1,125,21,1,4,0,1,0,1,1,0,0,0.9,0.6,0.75,0,1.0,3
8,831.25,250.62422069704277,1,0,42,9,1,2129,355,1,3,1,1,0,0,0,0,0,0.9,0.4,0.65,0,1.0,0
5,630.0,164.31676725154983,1,0,36,6,1,364,64,1,3,1,1,0,0,1,0,0,0.9,0.8,0.8500000000000001,1,1.0,3
1,175.0,0.0,0,1,12,2,0,649,111,1,3,0,0,1,0,0,0,0,0.9,0.8,0.8500000000000001,1,1.0,2
2,600.0,212.13203435596427,0,0,45,7,1,524,74,1,4,1,1,0,1,0,0,0,0.9,0.8,0.8500000000000001,1,1.0,3
7,175.0,0.0,1,1,46,8,0,119,20,1,3,0,0,0,0,0,0,0,0.9,0.8,0.8500000000000001,1,1.0,2
8,831.25,250.62422069704277,1,0,50,11,1,749,126,1,4,1,1,0,0,0,0,0,0.9,0.4,0.65,0,1.0,0
19,342.10526315789474,131.7754380826387,1,0,34,7,0,118,23,1,3,1,0,0,0,0,0,0,0.9,0.8,0.8500000000000001,1,1.0,1
4,175.0,0.0,0,1,31,7,1,401,70,1,3,1,1,0,1,0,0,0,0.9,0.8,0.8500000000000001,1,1.0,2
1,750.0,0.0,0,1,63,13,1,1110,183,1,4,1,0,0,0,0,0,1,0.9,0.6,0.75,0,1.0,3
3,291.6666666666667,101.0362971081845,0,0,13,3,0,98,21,0,3,0,0,0,0,0,0,0,1.0,0.8,0.9,1,1.0,2
2,175.0,0.0,0,1,14,3,0,110,20,1,3,0,0,0,0,0,0,0,0.9,0.8,0.8500000000000001,1,1.0,2
1,175.0,0.0,0,1,12,2,0,135,28,1,3,1,0,0,0,0,1,0,0.9,0.8,0.8500000000000001,1,1.0,2
2,175.0,0.0,0,1,24,4,0,164,29,1,3,0,0,0,1,0,0,0,0.9,0.8,0.8500000000000001,1,1.0,2
1,175.0,0.0,0,1,19,5,0,226,39,1,3,0,0,1,0,0,1,0,0.9,0.8,0.8500000000000001,1,1.0,2
1,175.0,0.0,0,1,8,2,0,638,65,1,4,0,0,0,0,0,0,0,1.0,0.8,0.9,1,1.0,2
1,750.0,0.0,0,1,29,5,0,473,74,1,4,1,0,0,0,0,0,1,0.9,0.6,0.75,0,1.0,3
4,175.0,0.0,0,1,22,3,0,126,21,1,3,0,0,1,0,0,0,0,0.9,0.8,0.8500000000000001,1,1.0,2
2,750.0,0.0,0,1,18,3,0,248,44,1,3,0,1,1,0,0,0,0,0.9,0.6,0.75,0,1.0,3
1,750.0,0.0,0,1,22,4,0,1233,211,1,4,1,0,1,0,0,0,0,0.9,0.6,0.75,0,1.0,3
2,175.0,0.0,0,1,10,2,0,116,26,1,3,0,0,0,0,0,0,1,0.9,0.8,0.8500000000000001,1,1.0,2
1,175.0,0.0,0,1,12,2,0,333,66,1,3,0,0,0,0,0,1,0,0.9,0.8,0.8500000000000001,1,1.0,2
1,450.0,0.0,0,1,39,6,0,708,110,1,4,1,1,0,0,0,0,1,0.9,0.8,0.8500000000000001,1,1.0,1
3,450.0,0.0,0,1,16,3,0,113,20,1,3,1,0,0,1,0,0,0,0.9,0.8,0.8500000000000001,1,1.0,1
8,831.25,250.62422069704277,1,0,10,1,0,555,104,1,3,1,1,0,1,0,0,0,0.9,0.8,0.8500000000000001,1,1.0,0
19,342.10526315789474,131.7754380826387,1,0,32,7,0,432,75,1,4,1,0,0,0,0,0,0,0.9,0.8,0.8500000000000001,1,1.0,1
3,650.0,173.20508075688772,0,0,53,10,1,202,32,1,3,1,1,0,0,0,0,1,0.9,0.6,0.75,0,1.0,3
2,750.0,0.0,0,1,34,4,1,726,124,1,4,1,1,0,0,0,0,0,0.9,0.6,0.75,0,1.0,3
2,312.5,194.45436482630058,0,0,18,3,0,91,16,0,3,1,0,0,0,0,0,1,0.9,0.8,0.8500000000000001,1,1.0,1
1,750.0,0.0,0,1,37,8,1,259,46,1,3,0,1,1,0,0,0,0,0.9,0.6,0.75,0,1.0,3
4,750.0,0.0,0,1,25,4,0,195,35,1,3,0,0,0,0,0,0,0,0.9,0.6,0.75,0,1.0,3
1,250.0,0.0,0,1,16,3,0,226,40,1,3,1,0,0,0,1,0,1,0.9,0.6,0.75,0,1.0,4
5,750.0,0.0,1,1,41,9,1,214,46,1,3,1,0,1,0,0,0,0,0.9,0.6,0.75,0,1.0,3
1,175.0,0.0,0,1,16,3,0,541,98,1,4,0,0,1,0,0,0,0,0.9,0.8,0.8500000000000001,1,1.0,2
4,175.0,0.0,0,1,33,8,1,80,16,0,3,0,0,0,1,0,0,0,0.9,0.8,0.8500000000000001,1,1.0,2
19,342.10526315789474,131.7754380826387,1,0,31,7,0,134,26,1,3,1,1,0,0,0,0,0,0.9,0.8,0.8500000000000001,1,1.0,1
10,720.0,94.86832980505137,1,0,35,7,1,169,27,1,3,1,0,1,1,0,0,0,0.9,0.6,0.75,0,1.0,3
1,750.0,0.0,0,1,49,9,0,463,78,1,4,0,0,0,0,0,0,0,0.9,0.6,0.75,0,1.0,3
3,650.0,173.20508075688772,0,0,49,11,1,235,38,1,3,1,1,0,0,0,0,1,0.9,0.8,0.8500000000000001,1,1.0,3
3,450.0,0.0,0,1,33,7,1,107,21,1,3,1,1,0,0,0,0,0,0.9,0.8,0.8500000000000001,1,1.0,1
7,257.14285714285717,217.32957198030564,1,0,30,6,0,505,88,1,3,1,0,0,1,0,0,0,0.9,0.8,0.8500000000000001,1,1.0,2
2,750.0,0.0,0,1,18,4,0,389,68,1,3,0,1,1,0,0,0,0,0.8,0.6,0.7,0,1.0,3
2,750.0,0.0,0,1,40,5,1,978,163,1,4,1,1,0,0,0,0,1,0.9,0.6,0.75,0,1.0,3
19,342.10526315789474,131.7754380826387,1,0,34,7,0,184,35,1,3,1,0,0,0,0,0,0,0.9,0.8,0.8500000000000001,1,1.0,1
10,720.0,94.86832980505137,1,0,15,3,0,137,23,1,3,1,0,0,0,0,0,0,0.9,0.8,0.8500000000000001,1,1.0,3
3,266.6666666666667,158.77132402714707,0,0,14,3,0,118,20,1,3,0,0,0,0,0,0,0,0.9,0.8,0.8500000000000001,1,1.0,2
2,312.5,194.45436482630058,0,0,30,4,0,162,30,1,3,1,0,0,0,0,0,1,0.9,0.8,0.8500000000000001,1,1.0,1
5,450.0,0.0,1,1,43,8,1,223,33,1,3,0,0,0,0,0,0,0,0.9,0.8,0.8500000000000001,1,1.0,1
5,450.0,0.0,1,1,47,8,1,125,21,1,3,1,0,0,0,0,1,0,0.9,0.8,0.8500000000000001,1,1.0,1
1,175.0,0.0,0,1,21,4,0,316,66,1,3,1,1,0,0,0,0,0,0.9,0.8,0.8500000000000001,1,1.0,2
1,175.0,0.0,0,1,12,3,0,107,21,1,3,0,0,0,0,0,0,0,0.9,0.8,0.8500000000000001,1,1.0,2
1,175.0,0.0,0,1,13,2,0,120,20,1,3,0,0,1,0,0,0,0,1.0,0.8,0.9,1,1.0,2
1,750.0,0.0,0,1,24,4,0,814,119,1,4,0,1,1,0,0,0,0,0.8,0.6,0.7,0,1.0,3
1,175.0,0.0,0,1,22,4,0,149,28,1,3,0,0,0,0,0,0,0,0.9,0.8,0.8500000000000001,1,1.0,2
1,450.0,0.0,0,1,40,6,0,164,27,1,3,0,0,0,0,0,0,0,0.9,0.8,0.8500000000000001,1,1.0,1
7,257.14285714285717,217.32957198030564,1,0,30,6,0,99,18,0,3,0,0,0,1,0,0,0,0.9,0.8,0.8500000000000001,1,1.0,2
19,342.10526315789474,131.7754380826387,1,0,32,7,0,131,27,1,3,1,0,0,0,0,0,0,0.9,0.8,0.8500000000000001,1,1.0,1
11,706.8181818181819,178.91719770990053,1,0,57,9,1,551,93,1,3,0,0,0,0,0,0,0,0.9,0.6,0.75,0,1.0,3
2,450.0,0.0,0,1,33,6,0,100,21,0,3,0,0,0,0,0,0,0,0.9,0.8,0.8500000000000001,1,1.0,1
8,525.0,290.01231500945414,1,0,10,2,0,93,15,0,3,0,1,0,1,0,0,0,1.0,0.8,0.9,1,1.0,1
1,175.0,0.0,0,1,18,5,0,183,34,1,3,1,0,0,0,0,0,0,0.9,0.8,0.8500000000000001,1,1.0,2
2,750.0,0.0,0,1,35,7,1,591,102,1,4,1,0,0,0,0,0,1,0.9,0.6,0.75,0,1.0,3
1,450.0,0.0,0,1,39,7,0,111,22,1,3,1,0,0,0,0,0,1,0.9,0.8,0.8500000000000001,1,1.0,1
1,750.0,0.0,0,1,14,2,0,1430,226,1,4,0,1,0,0,0,0,0,0.9,0.6,0.75,0,1.0,3
5,450.0,0.0,1,1,12,3,0,135,22,1,3,1,1,0,0,0,0,0,0.9,0.8,0.8500000000000001,1,1.0,1
1,175.0,0.0,0,1,12,2,0,154,30,1,4,0,0,0,1,0,0,0,0.9,0.8,0.8500000000000001,1,1.0,2
14,750.0,0.0,1,1,46,9,1,1447,248,1,4,1,1,0,0,0,0,1,0.9,0.6,0.75,0,1.0,3
10,217.5,128.58741082323036,1,0,12,2,0,444,88,1,3,1,0,0,0,0,0,0,0.9,0.8,0.8500000000000001,1,1.0,2
2,175.0,0.0,0,1,26,6,0,121,25,1,3,1,1,0,0,0,0,0,0.9,0.8,0.8500000000000001,1,1.0,2
1,450.0,0.0,0,1,12,2,0,391,64,1,3,1,0,0,0,0,0,0,0.8,0.8,0.8,1,1.0,1
1,175.0,0.0,0,1,13,3,0,149,27,1,3,0,0,0,0,0,0,0,0.9,0.8,0.8500000000000001,1,1.0,2
3,175.0,0.0,0,1,7,1,0,271,44,1,4,0,0,0,0,0,0,0,0.9,0.8,0.8500000000000001,1,1.0,2
2,175.0,0.0,0,1,10,2,0,127,27,1,3,0,0,0,0,0,0,0,0.9,0.8,0.8500000000000001,1,1.0,2
1,175.0,0.0,0,1,36,6,0,151,26,1,3,1,0,0,0,0,0,0,0.9,0.8,0.8500000000000001,1,1.0,2
10,175.0,0.0,1,1,24,7,0,64,11,0,3,0,0,0,0,0,0,0,0.9,0.8,0.8500000000000001,1,1.0,2
3,358.3333333333333,158.77132402714707,0,0,38,7,1,84,14,0,3,0,0,1,0,0,0,0,0.9,0.8,0.8500000000000001,1,1.0,1
1,175.0,0.0,0,1,31,5,1,209,42,1,3,1,0,1,0,0,1,0,0.9,0.8,0.8500000000000001,1,1.0,2
1,175.0,0.0,0,1,17,3,0,137,26,1,3,1,0,0,1,0,0,0,1.0,0.8,0.9,1,1.0,2
3,733.3333333333334,275.3785273643051,0,0,41,7,1,877,146,1,4,1,1,0,0,0,0,0,0.9,0.6,0.75,0,1.0,0
2,450.0,0.0,0,1,18,3,0,156,28,1,3,0,0,0,0,1,0,1,0.9,0.8,0.8500000000000001,1,1.0,1
2,750.0,0.0,0,1,40,8,1,627,109,1,3,0,0,0,0,0,0,0,0.9,0.6,0.75,0,1.0,3
1,175.0,0.0,0,1,11,2,0,135,26,1,3,1,0,0,0,1,0,0,0.9,0.8,0.8500000000000001,1,1.0,2
14,750.0,0.0,1,1,46,7,1,980,178,1,4,0,1,1,0,1,0,0,0.9,0.6,0.75,0,1.0,3
1,175.0,0.0,0,1,14,3,0,201,42,1,3,1,0,0,0,0,0,0,0.9,0.8,0.8500000000000001,1,1.0,2
1,450.0,0.0,0,1,15,3,0,157,24,1,3,0,0,0,0,0,0,0,0.9,0.8,0.8500000000000001,1,1.0,1
2,312.5,194.45436482630058,0,0,23,4,0,159,27,1,3,0,0,0,1,0,0,0,0.9,0.8,0.8500000000000001,1,1.0,1
2,175.0,0.0,0,1,24,4,0,118,17,1,3,0,0,1,0,0,0,0,0.9,0.8,0.8500000000000001,1,1.0,2
1,450.0,0.0,0,1,17,3,0,160,25,1,3,1,0,0,0,0,0,1,0.9,0.8,0.8500000000000001,1,1.0,1
1,175.0,0.0,0,1,4,1,0,175,33,1,3,1,0,0,0,0,0,1,0.9,0.8,0.8500000000000001,1,1.0,2
1,175.0,0.0,0,1,16,2,0,183,30,1,4,0,0,0,0,0,0,0,0.9,0.8,0.8500000000000001,1,1.0,2
3,175.0,0.0,0,1,14,2,0,74,14,0,3,0,1,0,0,0,0,0,0.9,0.8,0.8500000000000001,1,1.0,2
6,175.0,0.0,1,1,9,1,0,372,62,1,3,1,0,0,0,0,0,0,1.0,0.8,0.9,1,1.0,2
1,175.0,0.0,0,1,13,3,0,160,25,1,3,1,1,0,0,0,0,0,0.9,0.8,0.8500000000000001,1,1.0,2
5,450.0,0.0,1,1,17,3,0,188,31,1,4,1,0,0,0,0,0,0,0.9,0.8,0.8500000000000001,1,1.0,1
2,312.5,194.45436482630058,0,0,37,8,0,157,28,1,3,1,0,0,0,0,0,0,0.9,0.8,0.8500000000000001,1,1.0,1
1,750.0,0.0,0,1,37,5,1,198,28,1,3,0,0,0,0,0,0,0,0.9,0.6,0.75,0,1.0,3
2,312.5,194.45436482630058,0,0,14,2,0,76,15,0,3,0,0,1,1,0,0,0,0.9,0.8,0.8500000000000001,1,1.0,1
1,750.0,0.0,0,1,10,3,0,263,45,1,4,1,1,0,0,1,0,0,0.9,0.6,0.75,0,1.0,3
1,175.0,0.0,0,1,14,2,0,113,22,1,3,0,0,0,0,0,0,0,0.9,0.8,0.8500000000000001,1,1.0,2
1,450.0,0.0,0,1,14,2,0,133,22,1,3,0,0,0,0,0,0,1,0.9,0.8,0.8500000000000001,1,1.0,1
3,733.3333333333334,275.3785273643051,0,0,12,4,0,123,26,1,3,0,0,0,1,0,0,1,0.9,0.8,0.8500000000000001,1,1.0,0
11,706.8181818181819,178.91719770990053,1,0,8,2,0,694,117,1,4,0,0,0,1,0,0,0,0.9,0.8,0.8500000000000001,1,1.0,3
1,750.0,0.0,0,1,12,3,0,48,7,0,3,1,0,0,0,0,0,1,0.9,0.6,0.75,0,0.6666666666666666,3
2,750.0,0.0,0,1,45,8,1,868,143,1,3,1,0,0,0,0,0,0,0.9,0.6,0.75,0,1.0,3
1,175.0,0.0,0,1,14,3,0,193,37,1,3,0,0,0,0,0,0,0,0.9,0.8,0.8500000000000001,1,1.0,2
2,450.0,0.0,0,1,13,3,0,178,34,1,4,0,0,1,0,0,0,0,0.9,0.8,0.8500000000000001,1,1.0,1
1,175.0,0.0,0,1,9,2,0,155,31,1,3,0,0,0,0,0,0,0,0.9,0.8,0.8500000000000001,1,1.0,2
1,175.0,0.0,0,1,18,4,0,274,48,1,3,1,0,0,0,0,0,0,0.9,0.8,0.8500000000000001,1,1.0,2
