author_book_count,author_avg_lexile,author_lexile_consistency,is_prolific_author,is_specialist_author,title_length,title_word_count,title_has_numbers,description_length,description_word_count,has_substantial_description,theme_count,has_friendship_theme,has_adventure_theme,has_family_theme,has_imagination_theme,has_magic_theme,has_humor_theme,has_complex_themes,reading_confidence_llm,lexile_confidence,avg_confidence,high_confidence,data_completeness_score,author_primary_category_encoded
1,450.0,0.0,0,1,21,3,0,61,11,0,3,0,0,0,1,0,0,0,0.9,0.8,0.8500000000000001,1,1.0,1
1,750.0,0.0,0,1,58,9,1,813,148,1,3,1,0,0,0,0,0,0,0.9,0.6,0.75,0,1.0,3
5,750.0,0.0,1,1,13,2,0,695,119,1,4,0,0,1,0,0,0,0,0.9,0.6,0.75,0,1.0,3
14,750.0,0.0,1,1,46,9,1,1462,254,1,4,1,1,0,0,0,0,1,0.9,0.6,0.75,0,1.0,3
6,750.0,0.0,1,1,26,5,0,399,81,1,3,0,0,1,0,0,1,0,0.9,0.6,0.75,0,1.0,3
2,175.0,0.0,0,1,32,6,1,188,33,1,3,0,0,0,1,0,0,0,0.9,0.8,0.8500000000000001,1,1.0,2
6,750.0,0.0,1,1,15,3,0,1346,235,1,4,1,0,0,0,0,0,0,0.9,0.6,0.75,0,1.0,3
2,175.0,0.0,0,1,23,4,0,155,26,1,3,0,1,1,0,0,0,1,0.9,0.8,0.8500000000000001,1,1.0,2
5,355.0,132.75918047351755,1,0,13,2,0,175,29,1,3,0,0,0,0,0,0,0,0.9,0.8,0.8500000000000001,1,1.0,1
1,1000.0,0.0,0,1,11,3,0,188,30,1,3,1,0,0,0,0,0,1,0.9,0.4,0.65,0,1.0,0
2,600.0,212.13203435596427,0,0,26,3,0,502,89,1,4,0,1,0,0,0,0,1,0.9,0.8,0.8500000000000001,1,1.0,3
1,1000.0,0.0,0,1,12,2,0,210,37,1,3,1,0,0,0,0,0,1,0.9,0.4,0.65,0,1.0,0
1,175.0,0.0,0,1,11,2,0,130,24,1,3,0,0,0,0,0,0,0,0.9,0.8,0.8500000000000001,1,1.0,2
7,707.1428571428571,113.38934190276818,1,0,51,11,1,569,104,1,4,1,0,0,1,0,0,0,0.9,0.6,0.75,0,1.0,3
14,175.0,0.0,1,1,48,10,1,127,19,1,3,1,0,0,0,0,0,0,0.9,0.8,0.8500000000000001,1,1.0,2
2,175.0,0.0,0,1,45,7,0,183,33,1,3,0,0,0,0,0,0,0,0.9,0.8,0.8500000000000001,1,1.0,2
1,750.0,0.0,0,1,38,6,1,1146,192,1,4,0,0,1,0,0,0,1,0.9,0.6,0.75,0,1.0,3
11,706.8181818181819,178.91719770990053,1,0,53,9,1,643,105,1,3,0,1,1,0,0,0,0,0.8,0.6,0.7,0,1.0,3
1,175.0,0.0,0,1,7,2,0,100,18,0,3,0,0,1,0,0,0,0,0.9,0.8,0.8500000000000001,1,1.0,2
4,243.75,137.5,0,0,48,8,0,150,21,1,4,0,1,1,0,0,0,0,0.9,0.8,0.8500000000000001,1,1.0,2
2,750.0,0.0,0,1,20,5,0,205,35,1,3,1,0,0,0,0,0,1,0.9,0.6,0.75,0,1.0,3
14,175.0,0.0,1,1,41,8,1,150,26,1,3,1,0,0,0,0,0,0,0.9,0.8,0.8500000000000001,1,1.0,2
3,733.3333333333334,275.3785273643051,0,0,43,7,1,656,113,1,4,1,0,0,0,0,0,0,0.9,0.4,0.65,0,1.0,0
10,217.5,128.58741082323036,1,0,20,2,0,615,106,1,3,0,0,0,0,0,0,0,0.9,0.8,0.8500000000000001,1,1.0,2
1,175.0,0.0,0,1,23,5,0,98,20,0,3,0,0,0,0,0,0,0,0.9,0.8,0.8500000000000001,1,1.0,2
1,175.0,0.0,0,1,14,3,0,99,20,0,3,0,0,0,0,0,0,0,0.9,0.8,0.8500000000000001,1,1.0,2
8,831.25,250.62422069704277,1,0,28,4,0,179,29,1,3,0,0,1,1,0,0,0,0.9,0.8,0.8500000000000001,1,1.0,0
14,175.0,0.0,1,1,54,10,1,109,20,1,3,1,0,0,0,0,0,0,1.0,0.8,0.9,1,1.0,2
1,175.0,0.0,0,1,54,9,0,77,13,0,3,0,0,0,0,0,0,0,0.9,0.8,0.8500000000000001,1,1.0,2
3,175.0,0.0,0,1,36,5,0,76,14,0,3,1,1,0,0,0,0,1,0.9,0.8,0.8500000000000001,1,1.0,2
10,217.5,128.58741082323036,1,0,5,1,0,535,82,1,3,0,0,1,0,0,0,0,0.9,0.8,0.8500000000000001,1,1.0,2
1,450.0,0.0,0,1,61,10,1,136,22,1,3,1,0,0,0,0,0,0,0.9,0.8,0.8500000000000001,1,1.0,1
1,450.0,0.0,0,1,24,5,0,199,31,1,3,1,0,0,0,0,0,1,0.9,0.8,0.8500000000000001,1,1.0,1
14,750.0,0.0,1,1,57,10,1,1288,210,1,4,1,1,0,0,0,0,1,0.9,0.6,0.75,0,1.0,3
1,175.0,0.0,0,1,18,4,0,148,22,1,3,0,0,1,0,0,0,0,0.9,0.8,0.8500000000000001,1,1.0,2
14,175.0,0.0,1,1,38,7,1,109,20,1,3,1,0,0,0,0,1,0,0.9,0.8,0.8500000000000001,1,1.0,2
5,750.0,0.0,1,1,35,8,1,621,103,1,4,0,0,1,0,0,0,0,0.9,0.6,0.75,0,1.0,3
6,750.0,0.0,1,1,32,6,1,701,126,1,3,1,0,1,0,0,0,0,0.9,0.6,0.75,0,1.0,3
16,375.0,139.0443574307614,1,0,19,4,0,94,14,0,4,0,0,1,0,0,0,0,0.9,0.6,0.75,0,1.0,1
8,831.25,250.62422069704277,1,0,21,4,0,802,143,1,4,0,0,0,0,0,0,0,0.9,0.4,0.65,0,1.0,0
8,831.25,250.62422069704277,1,0,16,2,0,210,34,1,3,0,0,0,0,0,0,0,0.9,0.4,0.65,0,1.0,0
1,450.0,0.0,0,1,44,7,1,559,86,1,3,0,1,0,0,0,0,0,0.9,0.8,0.8500000000000001,1,1.0,1
2,175.0,0.0,0,1,21,4,0,114,18,1,3,0,0,0,0,0,0,0,0.9,0.8,0.8500000000000001,1,1.0,2
1,450.0,0.0,0,1,16,4,0,125,25,1,3,0,0,0,0,0,0,0,0.9,0.8,0.8500000000000001,1,1.0,1
2,175.0,0.0,0,1,41,7,0,121,15,1,3,0,0,0,1,0,0,0,0.9,0.8,0.8500000000000001,1,1.0,2
1,175.0,0.0,0,1,7,2,0,121,25,1,3,1,1,0,1,0,0,0,0.9,0.8,0.8500000000000001,1,1.0,2
1,750.0,0.0,0,1,33,7,1,233,43,1,3,0,1,0,0,0,0,0,0.9,0.6,0.75,0,1.0,3
3,650.0,173.20508075688772,0,0,52,9,1,142,24,1,3,1,0,0,0,0,0,0,0.9,0.6,0.75,0,1.0,3
1,750.0,0.0,0,1,52,8,1,777,133,1,3,0,0,1,0,0,0,0,0.9,0.6,0.75,0,1.0,3
3,833.3333333333334,144.33756729740645,0,0,31,4,1,1225,189,1,4,1,0,0,0,1,0,1,0.9,0.4,0.65,0,1.0,3
3,175.0,0.0,0,1,27,4,0,149,23,1,3,0,0,0,0,0,0,0,0.9,0.8,0.8500000000000001,1,1.0,2
5,750.0,0.0,1,1,40,8,1,242,40,1,3,1,0,1,0,0,1,0,0.9,0.6,0.75,0,1.0,3
1,175.0,0.0,0,1,41,6,0,80,13,0,3,0,0,1,0,0,0,0,0.8,0.8,0.8,1,1.0,2
14,175.0,0.0,1,1,45,8,1,98,20,0,3,1,0,0,0,0,0,0,0.9,0.8,0.8500000000000001,1,1.0,2
6,750.0,0.0,1,1,25,5,1,546,99,1,4,1,0,0,0,0,0,0,0.9,0.6,0.75,0,1.0,3
3,175.0,0.0,0,1,27,7,0,99,18,0,3,0,0,0,1,0,0,0,0.9,0.8,0.8500000000000001,1,1.0,2
1,450.0,0.0,0,1,32,6,0,95,20,0,3,0,0,0,0,0,0,0,0.9,0.8,0.8500000000000001,1,1.0,1
3,650.0,173.20508075688772,0,0,20,3,0,248,41,1,4,1,1,0,0,1,0,0,0.9,0.6,0.75,0,1.0,3
7,621.4285714285714,160.35674514745463,1,0,51,10,1,315,58,1,3,1,1,0,1,0,0,0,0.9,0.8,0.8500000000000001,1,1.0,3
1,1000.0,0.0,0,1,84,11,1,789,124,1,4,0,0,0,0,0,0,1,0.9,0.4,0.65,0,1.0,0
5,750.0,0.0,1,1,38,8,1,432,77,1,4,0,0,1,0,0,0,0,0.9,0.6,0.75,0,1.0,3
6,154.16666666666666,51.031036307982866,1,0,13,3,0,133,22,1,3,0,0,0,0,0,0,0,0.9,0.8,0.8500000000000001,1,1.0,2
6,750.0,0.0,1,1,44,8,1,412,76,1,3,1,0,1,0,0,0,0,0.9,0.6,0.75,0,1.0,3
1,750.0,0.0,0,1,28,4,1,447,76,1,4,0,1,1,0,0,0,0,0.9,0.6,0.75,0,1.0,3
5,750.0,0.0,1,1,50,7,1,1449,172,1,4,1,1,0,0,0,0,1,0.9,0.6,0.75,0,1.0,3
5,450.0,0.0,1,1,48,7,1,1121,197,1,3,1,0,0,0,0,0,0,0.9,0.8,0.8500000000000001,1,1.0,1
3,833.3333333333334,144.33756729740645,0,0,32,5,1,198,30,1,3,1,1,0,0,1,0,0,0.9,0.6,0.75,0,1.0,3
5,750.0,0.0,1,1,43,6,1,1565,183,1,4,1,1,0,0,0,0,0,0.9,0.6,0.75,0,1.0,3
11,706.8181818181819,178.91719770990053,1,0,52,9,1,161,28,1,3,0,0,1,0,0,0,0,0.9,0.6,0.75,0,1.0,3
11,706.8181818181819,178.91719770990053,1,0,61,12,1,210,35,1,4,0,0,0,0,0,0,0,0.9,0.6,0.75,0,1.0,3
2,750.0,0.0,0,1,23,5,0,792,148,1,4,0,0,0,0,0,0,0,0.9,0.6,0.75,0,1.0,3
3,833.3333333333334,144.33756729740645,0,0,40,6,1,162,24,1,4,0,0,0,0,1,0,1,0.9,0.6,0.75,0,1.0,3
5,750.0,0.0,1,1,46,7,1,1486,163,1,4,1,0,0,0,0,0,1,0.9,0.6,0.75,0,1.0,3
5,850.0,136.93063937629154,1,0,17,4,0,435,77,1,4,0,1,1,0,0,0,0,0.9,0.6,0.75,0,1.0,3
3,266.6666666666667,158.77132402714707,0,0,24,5,0,58,10,0,3,0,0,0,0,0,1,0,0.9,0.8,0.8500000000000001,1,1.0,1
2,600.0,212.13203435596427,0,0,14,3,0,158,25,1,3,0,1,1,0,0,0,0,0.9,0.8,0.8500000000000001,1,1.0,3
1,750.0,0.0,0,1,49,10,1,381,68,1,4,1,1,0,0,1,0,0,0.9,0.6,0.75,0,1.0,3
5,450.0,0.0,1,1,54,10,1,305,55,1,3,1,1,1,0,0,0,0,0.9,0.8,0.8500000000000001,1,1.0,1
2,175.0,0.0,0,1,14,2,0,122,25,1,3,0,0,0,0,0,0,1,0.9,0.8,0.8500000000000001,1,1.0,2
2,175.0,0.0,0,1,32,5,1,499,87,1,4,1,1,0,0,0,0,0,0.9,0.8,0.8500000000000001,1,1.0,2
2,750.0,0.0,0,1,33,6,0,275,43,1,4,0,1,1,0,0,0,0,0.9,0.6,0.75,0,1.0,3
2,600.0,212.13203435596427,0,0,19,3,0,49,7,0,4,0,0,1,0,0,0,1,0.9,0.6,0.75,0,0.6666666666666666,1
1,750.0,0.0,0,1,51,8,1,164,27,1,3,1,0,0,0,0,0,0,0.9,0.6,0.75,0,1.0,3
1,750.0,0.0,0,1,13,3,1,467,82,1,3,0,0,0,1,0,0,0,0.8,0.6,0.7,0,1.0,3
14,750.0,0.0,1,1,60,12,1,1101,194,1,4,1,1,0,0,0,0,1,0.9,0.6,0.75,0,1.0,3
5,750.0,0.0,1,1,47,7,1,587,98,1,4,1,1,0,0,0,0,1,0.9,0.6,0.75,0,1.0,3
1,750.0,0.0,0,1,13,2,0,768,129,1,4,0,0,0,0,0,1,0,0.9,0.6,0.75,0,1.0,3
3,175.0,0.0,0,1,14,4,0,122,25,1,3,1,0,0,0,0,0,0,0.9,0.8,0.8500000000000001,1,1.0,2
1,175.0,0.0,0,1,38,6,0,326,56,1,3,0,0,0,0,0,0,0,0.8,0.8,0.8,1,1.0,2
2,175.0,0.0,0,1,10,2,0,114,25,1,3,0,0,1,0,0,0,0,0.9,0.8,0.8500000000000001,1,1.0,2
2,600.0,212.13203435596427,0,0,16,3,0,182,30,1,3,1,0,0,0,0,0,0,0.9,0.6,0.75,0,1.0,1
5,750.0,0.0,1,1,24,4,1,332,57,1,3,0,0,1,0,0,0,0,0.9,0.6,0.75,0,1.0,3
3,750.0,0.0,0,1,35,5,1,368,62,1,3,1,1,0,1,0,0,0,0.9,0.6,0.75,0,1.0,3
1,450.0,0.0,0,1,10,1,0,569,102,1,4,0,0,1,0,0,0,0,0.9,0.8,0.8500000000000001,1,1.0,1
2,450.0,0.0,0,1,8,2,0,163,31,1,4,0,0,1,0,0,0,0,0.9,0.8,0.8500000000000001,1,1.0,1
7,621.4285714285714,160.35674514745463,1,0,43,8,1,446,80,1,3,1,1,0,0,0,0,0,0.9,0.6,0.75,0,1.0,3
5,175.0,0.0,1,1,29,5,0,109,20,1,3,1,0,0,0,0,0,0,0.9,0.8,0.8500000000000001,1,1.0,2
1,750.0,0.0,0,1,22,5,0,212,32,1,3,0,0,0,0,0,0,1,0.9,0.6,0.75,0,1.0,3
1,175.0,0.0,0,1,20,5,0,152,31,1,4,0,0,0,1,0,0,0,0.9,0.8,0.8500000000000001,1,1.0,2
1,750.0,0.0,0,1,18,2,0,253,40,1,4,0,1,1,0,1,0,0,0.9,0.6,0.75,0,1.0,3
1,175.0,0.0,0,1,19,4,0,162,29,1,3,0,0,0,1,0,0,0,0.9,0.8,0.8500000000000001,1,1.0,2
1,175.0,0.0,0,1,7,1,0,71,14,0,3,0,0,0,0,0,0,0,1.0,0.8,0.9,1,1.0,2
5,750.0,0.0,1,1,39,5,1,1616,200,1,4,1,1,0,0,0,0,1,0.9,0.6,0.75,0,1.0,3
1,175.0,0.0,0,1,50,11,1,354,66,1,3,1,0,0,0,0,0,0,0.9,0.8,0.8500000000000001,1,1.0,2
11,706.8181818181819,178.91719770990053,1,0,56,9,1,494,83,1,4,1,0,0,0,0,0,0,0.9,0.4,0.65,0,1.0,3
19,342.10526315789474,131.7754380826387,1,0,32,7,0,114,22,1,3,1,0,0,0,0,0,0,0.9,0.8,0.8500000000000001,1,1.0,1
1,450.0,0.0,0,1,16,3,0,283,50,1,3,0,0,0,0,0,0,0,0.9,0.8,0.8500000000000001,1,1.0,1
1,450.0,0.0,0,1,30,6,0,1006,177,1,3,0,0,1,0,0,0,0,0.9,0.8,0.8500000000000001,1,1.0,1
4,243.75,137.5,0,0,27,4,0,88,16,0,3,0,0,0,0,1,0,0,0.9,0.8,0.8500000000000001,1,1.0,2
1,1000.0,0.0,0,1,36,5,1,1643,285,1,4,1,0,0,0,0,0,1,0.9,0.4,0.65,0,1.0,0
1,450.0,0.0,0,1,9,2,0,142,24,1,3,0,0,1,0,0,1,0,0.9,0.8,0.8500000000000001,1,1.0,1
1,450.0,0.0,0,1,38,7,1,741,126,1,3,1,1,0,0,1,0,0,0.9,0.8,0.8500000000000001,1,1.0,1
6,175.0,0.0,1,1,15,3,0,126,23,1,3,1,0,0,0,0,0,0,0.9,0.8,0.8500000000000001,1,1.0,2
1,750.0,0.0,0,1,13,3,0,226,42,1,4,1,0,0,0,0,0,1,0.9,0.6,0.75,0,1.0,3
4,243.75,137.5,0,0,28,4,0,61,10,0,3,1,0,0,0,0,0,0,0.9,0.8,0.8500000000000001,1,1.0,2
9,750.0,0.0,1,1,59,9,1,529,77,1,3,1,1,0,0,1,0,0,0.9,0.6,0.75,0,1.0,3
7,707.1428571428571,113.38934190276818,1,0,49,8,1,191,34,1,4,1,1,0,0,0,0,1,0.8,0.6,0.7,0,1.0,3
1,175.0,0.0,0,1,29,6,0,140,26,1,3,0,0,0,0,0,1,0,0.9,0.8,0.8500000000000001,1,1.0,2
1,450.0,0.0,0,1,36,6,1,102,16,1,3,1,0,0,0,0,0,0,0.9,0.8,0.8500000000000001,1,1.0,1
1,175.0,0.0,0,1,14,3,0,93,16,0,3,0,0,0,0,0,0,0,0.9,0.8,0.8500000000000001,1,1.0,2
1,450.0,0.0,0,1,23,5,0,156,28,1,3,0,0,0,0,0,0,1,0.9,0.8,0.8500000000000001,1,1.0,1
7,707.1428571428571,113.38934190276818,1,0,18,3,0,145,26,1,3,0,0,0,0,1,0,0,0.9,0.6,0.75,0,1.0,3
1,175.0,0.0,0,1,14,2,0,163,30,1,3,0,1,0,0,0,0,0,0.9,0.8,0.8500000000000001,1,1.0,2
1,175.0,0.0,0,1,20,3,0,131,27,1,3,0,0,1,0,0,0,0,0.9,0.8,0.8500000000000001,1,1.0,2
1,450.0,0.0,0,1,11,2,0,674,121,1,3,0,0,0,0,0,1,0,0.9,0.8,0.8500000000000001,1,1.0,1
2,450.0,0.0,0,1,26,4,1,751,136,1,3,1,1,0,1,0,0,0,0.9,0.8,0.8500000000000001,1,1.0,1
10,750.0,0.0,1,1,48,9,1,110,19,1,3,1,1,0,0,0,0,1,0.9,0.6,0.75,0,1.0,3
19,342.10526315789474,131.7754380826387,1,0,10,2,0,127,22,1,3,0,0,0,0,0,0,0,0.9,0.8,0.8500000000000001,1,1.0,1
3,450.0,0.0,0,1,11,2,0,183,30,1,3,1,1,1,0,0,0,0,0.9,0.8,0.8500000000000001,1,1.0,1
8,175.0,0.0,1,1,17,3,0,125,20,1,3,1,0,0,0,0,0,0,0.9,0.8,0.8500000000000001,1,1.0,2
4,387.5,274.24137786507225,0,0,67,11,1,1680,268,1,4,1,0,0,0,0,0,0,0.9,0.6,0.75,0,1.0,1
10,175.0,0.0,1,1,45,8,0,68,13,0,3,0,1,1,0,0,0,0,0.9,0.8,0.8500000000000001,1,1.0,2
2,175.0,0.0,0,1,33,6,0,179,30,1,3,0,0,0,1,0,0,0,0.9,0.8,0.8500000000000001,1,1.0,2
10,175.0,0.0,1,1,10,3,0,74,16,0,3,0,0,0,0,0,0,0,0.9,0.8,0.8500000000000001,1,1.0,2
1,450.0,0.0,0,1,22,5,0,508,80,1,3,0,1,0,1,0,0,0,0.9,0.8,0.8500000000000001,1,1.0,1
16,375.0,139.0443574307614,1,0,54,11,1,148,24,1,3,1,0,0,0,0,0,0,0.9,0.8,0.8500000000000001,1,1.0,1
10,750.0,0.0,1,1,60,11,0,149,19,1,3,1,1,0,1,0,0,0,0.8,0.6,0.7,0,1.0,3
4,243.75,137.5,0,0,13,2,0,168,30,1,3,1,0,0,0,0,0,1,0.9,0.8,0.8500000000000001,1,1.0,2
5,750.0,0.0,1,1,23,4,1,37,7,0,3,0,0,1,0,0,0,0,0.9,0.6,0.75,0,0.6666666666666666,3
1,175.0,0.0,0,1,12,3,0,154,24,1,3,0,0,0,1,0,0,0,0.9,0.8,0.8500000000000001,1,1.0,2
2,175.0,0.0,0,1,19,4,0,172,34,1,4,0,0,1,0,0,0,1,0.9,0.8,0.8500000000000001,1,1.0,2
16,375.0,139.0443574307614,1,0,64,12,1,256,48,1,3,0,0,0,0,0,0,0,0.9,0.8,0.8500000000000001,1,1.0,1
2,750.0,0.0,0,1,31,7,0,469,78,1,3,1,0,1,0,0,0,0,0.9,0.6,0.75,0,1.0,3
3,266.6666666666667,158.77132402714707,0,0,22,4,0,111,20,1,3,0,0,1,0,0,1,0,0.9,0.8,0.8500000000000001,1,1.0,1
1,450.0,0.0,0,1,12,2,0,226,38,1,3,0,0,0,0,0,1,0,0.9,0.8,0.8500000000000001,1,1.0,1
2,750.0,0.0,0,1,26,5,1,126,17,1,3,0,0,1,0,0,0,0,0.9,0.6,0.75,0,1.0,3
16,375.0,139.0443574307614,1,0,62,10,1,393,73,1,4,0,0,0,0,0,0,1,0.9,0.8,0.8500000000000001,1,1.0,1
16,375.0,139.0443574307614,1,0,57,10,1,164,28,1,3,1,0,0,0,0,0,0,0.9,0.8,0.8500000000000001,1,1.0,1
1,175.0,0.0,0,1,15,3,0,170,25,1,3,1,0,0,0,0,0,1,0.9,0.8,0.8500000000000001,1,1.0,2
4,875.0,144.33756729740642,0,0,36,6,1,208,33,1,3,1,0,0,0,0,0,0,0.9,0.6,0.75,0,1.0,3
5,450.0,0.0,1,1,16,4,0,140,26,1,3,0,0,0,0,0,1,0,0.9,0.8,0.8500000000000001,1,1.0,1
3,175.0,0.0,0,1,33,6,0,95,17,0,3,0,0,0,0,0,0,0,0.9,0.8,0.8500000000000001,1,1.0,2
4,243.75,137.5,0,0,7,1,0,85,15,0,3,0,0,0,0,0,0,0,0.9,0.8,0.8500000000000001,1,1.0,2
1,175.0,0.0,0,1,39,9,0,136,24,1,3,0,0,0,1,0,0,0,0.9,0.8,0.8500000000000001,1,1.0,2
16,375.0,139.0443574307614,1,0,59,10,1,335,71,1,4,0,0,0,0,0,0,0,0.9,0.8,0.8500000000000001,1,1.0,1
1,175.0,0.0,0,1,22,3,0,66,13,0,3,0,0,1,0,0,0,0,1.0,0.8,0.9,1,1.0,2
16,375.0,139.0443574307614,1,0,50,11,1,181,35,1,3,0,0,0,0,0,0,0,0.9,0.8,0.8500000000000001,1,1.0,1
1,450.0,0.0,0,1,23,4,0,80,15,0,3,1,0,0,0,0,0,0,0.9,0.8,0.8500000000000001,1,1.0,1
1,750.0,0.0,0,1,15,4,0,116,19,1,3,0,0,0,0,0,0,0,0.8,0.6,0.7,0,1.0,3
2,750.0,0.0,0,1,53,8,1,632,107,1,4,1,1,0,0,0,0,1,0.9,0.6,0.75,0,1.0,3
1,175.0,0.0,0,1,29,6,0,115,21,1,3,0,0,0,0,0,0,1,0.9,0.8,0.8500000000000001,1,1.0,2
1,450.0,0.0,0,1,29,6,0,104,19,1,3,0,0,0,0,0,0,0,0.9,0.8,0.8500000000000001,1,1.0,1
1,175.0,0.0,0,1,5,1,1,668,126,1,3,0,0,0,1,0,0,0,0.9,0.8,0.8500000000000001,1,1.0,2
1,450.0,0.0,0,1,17,3,0,189,37,1,3,0,0,0,0,0,0,0,0.9,0.8,0.8500000000000001,1,1.0,1
1,250.0,0.0,0,1,28,7,0,195,36,1,3,0,0,0,1,0,0,0,0.9,0.6,0.75,0,1.0,4
1,175.0,0.0,0,1,13,3,0,209,35,1,3,1,0,0,1,0,0,0,0.9,0.8,0.8500000000000001,1,1.0,2
2,600.0,212.13203435596427,0,0,10,1,0,833,149,1,4,0,0,1,0,0,0,1,0.9,0.6,0.75,0,1.0,1
2,750.0,0.0,0,1,25,5,0,195,33,1,3,0,0,0,0,0,0,1,0.9,0.6,0.75,0,1.0,3
1,450.0,0.0,0,1,24,6,0,52,10,0,3,0,0,0,1,0,1,0,0.9,0.8,0.8500000000000001,1,1.0,1
1,450.0,0.0,0,1,13,2,0,163,31,1,3,0,0,0,0,0,0,1,0.9,0.8,0.8500000000000001,1,1.0,1
3,175.0,0.0,0,1,26,4,0,290,54,1,3,0,0,0,1,0,0,0,0.9,0.8,0.8500000000000001,1,1.0,2
1,175.0,0.0,0,1,17,3,0,126,23,1,3,1,1,0,1,0,0,0,0.9,0.8,0.8500000000000001,1,1.0,2
3,650.0,173.20508075688772,0,0,15,4,0,121,21,1,3,0,0,1,0,0,0,0,0.9,0.6,0.75,0,1.0,3
5,175.0,0.0,1,1,35,6,0,80,14,0,3,0,0,0,0,0,0,0,1.0,0.8,0.9,1,1.0,2
16,375.0,139.0443574307614,1,0,66,12,1,433,73,1,3,0,0,0,0,0,1,0,0.9,0.8,0.8500000000000001,1,1.0,1
3,750.0,0.0,0,1,25,4,1,687,115,1,3,1,0,1,0,1,0,0,0.9,0.6,0.75,0,1.0,3
1,175.0,0.0,0,1,23,5,0,84,15,0,4,0,0,0,0,0,0,0,0.9,0.4,0.65,0,1.0,4
6,750.0,0.0,1,1,25,5,0,412,76,1,3,1,0,1,0,0,0,0,0.9,0.6,0.75,0,1.0,3
2,600.0,212.13203435596427,0,0,32,6,0,684,109,1,4,0,0,0,0,0,0,0,0.8,0.6,0.7,0,1.0,3
16,375.0,139.0443574307614,1,0,57,12,1,337,67,1,3,0,0,0,1,0,0,0,0.9,0.8,0.8500000000000001,1,1.0,1
5,750.0,0.0,1,1,23,4,1,559,88,1,4,0,0,1,0,0,0,1,0.9,0.6,0.75,0,1.0,3
1,750.0,0.0,0,1,56,9,1,237,38,1,3,1,0,0,0,0,0,0,0.9,0.6,0.75,0,1.0,3
1,175.0,0.0,0,1,30,6,0,121,21,1,3,0,0,0,0,0,0,0,0.9,0.8,0.8500000000000001,1,1.0,2
