author_book_count,author_avg_lexile,author_lexile_consistency,is_prolific_author,is_specialist_author,title_length,title_word_count,title_has_numbers,description_length,description_word_count,has_substantial_description,theme_count,has_friendship_theme,has_adventure_theme,has_family_theme,has_imagination_theme,has_magic_theme,has_humor_theme,has_complex_themes,reading_confidence_llm,lexile_confidence,avg_confidence,high_confidence,data_completeness_score,author_primary_category_encoded
2,175.0,0.0,0,1,23,4,0,129,24,1,3,0,0,1,0,0,0,0,0.9,0.8,0.8500000000000001,1,1.0,2
1,175.0,0.0,0,1,8,1,0,190,36,1,3,0,0,0,0,0,0,0,0.9,0.8,0.8500000000000001,1,1.0,2
1,175.0,0.0,0,1,16,4,0,138,24,1,3,0,0,0,0,0,0,1,0.9,0.8,0.8500000000000001,1,1.0,2
1,175.0,0.0,0,1,19,4,0,95,18,0,3,0,0,0,0,0,0,0,0.9,0.8,0.8500000000000001,1,1.0,2
1,175.0,0.0,0,1,21,4,0,129,24,1,3,1,0,0,0,0,0,0,0.9,0.8,0.8500000000000001,1,1.0,2
1,750.0,0.0,0,1,37,6,1,665,114,1,3,0,1,0,1,0,0,0,0.9,0.6,0.75,0,1.0,3
1,50.0,0.0,0,1,17,2,0,95,17,0,3,0,0,1,0,0,0,0,1.0,0.6,0.8,1,1.0,2
1,175.0,0.0,0,1,15,3,0,214,39,1,3,0,1,0,1,0,0,0,0.9,0.8,0.8500000000000001,1,1.0,2
1,450.0,0.0,0,1,52,9,0,133,26,1,3,0,1,0,0,0,0,1,0.9,0.8,0.8500000000000001,1,1.0,1
1,175.0,0.0,0,1,46,8,0,472,81,1,3,1,0,0,0,0,0,0,0.9,0.8,0.8500000000000001,1,1.0,2
2,600.0,212.13203435596427,0,0,14,2,0,192,35,1,4,0,0,1,0,0,0,0,0.9,0.8,0.8500000000000001,1,1.0,3
2,175.0,0.0,0,1,18,3,0,187,30,1,3,0,0,1,1,0,0,0,0.9,0.8,0.8500000000000001,1,1.0,2
1,175.0,0.0,0,1,68,12,0,140,26,1,3,0,0,1,0,1,0,0,0.9,0.8,0.8500000000000001,1,1.0,2
1,1000.0,0.0,0,1,32,7,1,755,127,1,3,0,0,0,0,0,0,0,0.9,0.4,0.65,0,1.0,0
1,175.0,0.0,0,1,11,2,0,180,34,1,3,0,0,0,0,0,0,1,0.9,0.8,0.8500000000000001,1,1.0,2
1,175.0,0.0,0,1,33,7,0,144,24,1,3,0,0,0,0,0,0,0,0.9,0.8,0.8500000000000001,1,1.0,2
1,750.0,0.0,0,1,11,2,0,133,19,1,3,0,1,1,0,0,0,0,0.9,0.6,0.75,0,1.0,3
1,450.0,0.0,0,1,25,4,0,163,29,1,4,0,0,1,0,0,0,0,0.9,0.8,0.8500000000000001,1,1.0,1
4,450.0,0.0,0,1,14,3,0,1055,179,1,3,1,0,1,0,0,0,0,0.9,0.8,0.8500000000000001,1,1.0,1
1,175.0,0.0,0,1,24,5,0,157,30,1,4,1,0,0,0,0,0,0,0.9,0.8,0.8500000000000001,1,1.0,2
1,750.0,0.0,0,1,33,8,1,746,133,1,4,1,1,1,0,0,0,0,0.8,0.6,0.7,0,1.0,3
1,450.0,0.0,0,1,60,11,1,241,42,1,3,0,0,0,1,0,0,0,0.9,0.8,0.8500000000000001,1,1.0,1
1,750.0,0.0,0,1,18,3,0,1547,286,1,4,1,0,0,0,0,0,1,0.8,0.6,0.7,0,1.0,3
1,175.0,0.0,0,1,13,2,0,280,51,1,3,1,0,0,1,0,0,0,0.9,0.8,0.8500000000000001,1,1.0,2
1,175.0,0.0,0,1,11,2,0,101,18,1,3,0,0,0,0,0,0,0,0.9,0.8,0.8500000000000001,1,1.0,2
1,450.0,0.0,0,1,49,7,0,311,50,1,3,1,0,0,0,0,0,0,0.9,0.8,0.8500000000000001,1,1.0,1
2,175.0,0.0,0,1,38,5,0,97,13,0,3,0,0,0,0,0,0,1,0.9,0.8,0.8500000000000001,1,1.0,2
1,750.0,0.0,0,1,33,5,1,195,31,1,3,0,1,0,0,0,0,0,0.8,0.6,0.7,0,1.0,3
1,175.0,0.0,0,1,19,4,0,168,32,1,3,0,0,1,0,0,0,0,0.9,0.8,0.8500000000000001,1,1.0,2
2,450.0,0.0,0,1,31,8,0,585,108,1,4,0,1,0,1,0,0,0,0.9,0.8,0.8500000000000001,1,1.0,1
1,175.0,0.0,0,1,15,3,0,206,38,1,3,0,0,0,0,0,0,0,0.9,0.8,0.8500000000000001,1,1.0,2
2,175.0,0.0,0,1,24,5,0,98,20,0,3,1,0,0,1,0,0,0,0.9,0.8,0.8500000000000001,1,1.0,2
1,175.0,0.0,0,1,12,2,0,107,21,1,3,0,0,0,0,0,0,1,0.9,0.8,0.8500000000000001,1,1.0,2
1,175.0,0.0,0,1,15,3,0,79,17,0,3,0,0,0,0,0,0,0,0.9,0.8,0.8500000000000001,1,1.0,2
1,175.0,0.0,0,1,17,3,0,87,16,0,3,0,0,0,1,0,0,0,0.9,0.8,0.8500000000000001,1,1.0,2
2,450.0,0.0,0,1,15,3,0,238,41,1,3,1,1,0,0,0,0,0,0.9,0.8,0.8500000000000001,1,1.0,1
1,750.0,0.0,0,1,19,4,0,675,117,1,4,0,0,1,0,0,0,1,0.9,0.6,0.75,0,1.0,3
1,175.0,0.0,0,1,35,9,0,235,42,1,3,0,0,0,0,0,0,0,0.9,0.8,0.8500000000000001,1,1.0,2
1,175.0,0.0,0,1,10,2,0,206,36,1,3,1,0,0,0,0,0,0,0.9,0.8,0.8500000000000001,1,1.0,2
1,175.0,0.0,0,1,33,7,0,59,10,0,4,0,0,0,0,0,0,0,1.0,0.8,0.9,1,1.0,2
1,175.0,0.0,0,1,19,2,0,131,27,1,3,0,0,1,0,0,0,0,0.9,0.8,0.8500000000000001,1,1.0,2
1,175.0,0.0,0,1,20,3,0,101,18,1,3,1,0,0,0,0,0,1,0.9,0.8,0.8500000000000001,1,1.0,2
1,175.0,0.0,0,1,17,4,0,113,23,1,3,0,0,0,0,0,0,0,0.9,0.8,0.8500000000000001,1,1.0,2
1,175.0,0.0,0,1,12,3,0,81,15,0,3,0,0,1,0,0,0,0,0.9,0.8,0.8500000000000001,1,1.0,2
4,287.5,136.16778865306827,0,0,19,3,0,125,22,1,3,0,0,0,0,0,0,1,0.9,0.8,0.8500000000000001,1,1.0,2
1,175.0,0.0,0,1,31,5,0,176,34,1,3,1,0,0,0,0,0,0,0.9,0.8,0.8500000000000001,1,1.0,2
1,750.0,0.0,0,1,12,2,0,847,155,1,4,1,0,0,0,0,0,0,0.9,0.6,0.75,0,1.0,3
1,175.0,0.0,0,1,27,4,0,127,22,1,3,1,1,0,0,0,0,1,0.9,0.8,0.8500000000000001,1,1.0,2
3,750.0,0.0,0,1,25,4,1,751,127,1,4,1,1,0,0,1,0,0,0.9,0.6,0.75,0,1.0,3
1,175.0,0.0,0,1,15,4,0,168,30,1,3,0,0,0,0,0,0,0,0.9,0.8,0.8500000000000001,1,1.0,2
4,250.0,0.0,0,1,25,5,0,223,39,1,3,1,0,0,1,0,0,0,0.0,0.6,0.3,0,1.0,4
9,205.55555555555554,91.66666666666667,1,0,27,4,0,330,62,1,3,0,0,0,0,0,0,0,0.0,0.6,0.3,0,1.0,2
5,635.0,257.14781741247583,1,0,15,3,0,1556,263,1,3,1,0,0,0,0,0,0,0.0,0.6,0.3,0,1.0,1
32,262.5,33.60107525161235,1,1,18,4,0,677,124,1,3,1,0,0,1,0,0,0,1.0,0.6,0.8,1,1.0,2
4,175.0,0.0,0,1,14,2,0,90,18,0,3,0,0,0,0,0,0,0,0.0,0.6,0.3,0,1.0,2
32,262.5,33.60107525161235,1,1,39,10,1,191,37,1,3,0,0,0,1,0,0,0,0.0,0.6,0.3,0,1.0,2
5,635.0,257.14781741247583,1,0,23,4,0,735,135,1,4,0,0,0,1,1,1,1,0.9,0.4,0.65,0,1.0,1
32,262.5,33.60107525161235,1,1,9,2,0,1031,184,1,3,0,0,0,0,0,0,0,0.0,0.6,0.3,0,1.0,2
32,262.5,33.60107525161235,1,1,31,5,0,185,32,1,3,0,0,0,0,0,0,0,0.0,0.6,0.3,0,1.0,2
32,262.5,33.60107525161235,1,1,39,8,0,107,19,1,3,1,0,0,1,0,0,0,0.0,0.6,0.3,0,1.0,2
12,750.0,0.0,1,1,7,1,0,622,106,1,3,1,0,0,1,0,0,0,0.0,0.6,0.3,0,1.0,1
3,291.6666666666667,101.0362971081845,0,0,18,4,0,855,153,1,3,0,1,0,0,0,0,0,0.0,0.6,0.3,0,1.0,2
32,262.5,33.60107525161235,1,1,25,5,0,254,42,1,4,0,0,0,0,0,0,0,0.0,0.6,0.3,0,1.0,2
7,225.0,85.39125638299666,1,0,45,9,1,634,85,1,3,1,0,0,0,0,0,1,0.9,0.6,0.75,0,1.0,2
1,175.0,0.0,0,1,25,6,0,598,98,1,3,0,0,1,0,0,0,0,0.8,0.6,0.7,0,1.0,2
32,262.5,33.60107525161235,1,1,19,4,0,151,27,1,3,1,0,0,0,0,0,1,0.0,0.6,0.3,0,1.0,2
12,750.0,0.0,1,1,54,8,1,686,119,1,3,0,1,0,1,0,0,0,0.9,0.6,0.75,0,1.0,1
12,750.0,0.0,1,1,7,2,0,478,87,1,4,1,1,0,0,0,0,0,0.0,0.6,0.3,0,1.0,1
12,750.0,0.0,1,1,25,5,0,900,139,1,4,1,1,0,1,0,0,0,0.9,0.6,0.75,0,1.0,1
3,291.6666666666667,101.0362971081845,0,0,12,3,0,802,155,1,3,1,0,0,0,0,0,0,1.0,0.6,0.8,1,1.0,2
32,262.5,33.60107525161235,1,1,12,3,0,1152,191,1,3,1,0,0,0,0,0,0,0.0,0.6,0.3,0,1.0,2
3,233.33333333333334,101.0362971081845,0,0,29,5,1,924,166,1,3,0,1,1,0,0,0,0,0.0,0.6,0.3,0,1.0,2
5,635.0,257.14781741247583,1,0,10,2,0,44,7,0,3,0,0,0,1,0,1,0,0.0,0.4,0.2,0,0.6666666666666666,1
32,262.5,33.60107525161235,1,1,31,5,0,122,23,1,3,0,0,0,0,0,1,0,0.0,0.6,0.3,0,1.0,2
18,516.6666666666666,97.0142500145332,1,0,49,9,1,543,90,1,3,1,1,0,0,0,0,0,0.0,0.6,0.3,0,1.0,1
18,516.6666666666666,97.0142500145332,1,0,28,5,1,755,110,1,3,1,0,0,0,0,0,0,0.0,0.8,0.4,0,1.0,1
32,262.5,33.60107525161235,1,1,10,3,0,155,26,1,3,0,0,0,0,0,0,0,0.0,0.6,0.3,0,1.0,2
32,262.5,33.60107525161235,1,1,22,4,0,197,38,1,3,1,0,0,0,0,0,1,0.0,0.6,0.3,0,1.0,2
4,175.0,0.0,0,1,17,3,0,110,22,1,3,0,0,1,0,0,0,0,0.0,0.6,0.3,0,1.0,2
5,635.0,257.14781741247583,1,0,20,5,0,44,7,0,3,0,0,0,1,0,1,0,0.0,0.4,0.2,0,0.6666666666666666,1
7,225.0,85.39125638299666,1,0,42,8,1,677,94,1,3,1,1,0,0,0,0,0,0.0,0.6,0.3,0,1.0,2
32,262.5,33.60107525161235,1,1,45,10,0,607,100,1,3,0,0,0,1,0,0,0,0.9,0.6,0.75,0,1.0,2
1,250.0,0.0,0,1,16,3,0,143,27,1,3,0,0,0,0,0,0,0,0.0,0.8,0.4,0,1.0,4
6,725.0,209.16500663351889,1,0,43,8,1,441,62,1,3,0,0,1,0,0,0,0,0.0,0.6,0.3,0,1.0,4
6,725.0,209.16500663351889,1,0,36,7,0,690,115,1,4,0,0,0,0,0,0,1,0.0,0.4,0.2,0,1.0,4
32,262.5,33.60107525161235,1,1,30,6,0,373,54,1,3,0,0,0,1,0,0,0,0.0,0.6,0.3,0,1.0,2
2,462.5,406.5863991822648,0,0,28,5,0,1028,169,1,3,1,1,0,0,0,0,0,0.0,0.6,0.3,0,1.0,3
4,250.0,0.0,0,1,20,4,0,95,17,0,3,0,0,0,1,0,0,0,0.0,0.6,0.3,0,1.0,4
9,205.55555555555554,91.66666666666667,1,0,19,3,0,466,74,1,4,0,0,0,0,0,0,0,0.0,0.6,0.3,0,1.0,2
18,516.6666666666666,97.0142500145332,1,0,30,5,1,611,84,1,3,0,0,0,0,0,0,0,0.0,0.6,0.3,0,1.0,1
8,525.0,290.01231500945414,1,0,18,3,0,705,122,1,4,0,0,1,0,0,0,1,0.0,0.4,0.2,0,1.0,1
6,175.0,0.0,1,1,27,4,1,516,86,1,3,1,0,0,0,0,0,1,0.0,0.6,0.3,0,1.0,2
32,262.5,33.60107525161235,1,1,22,4,0,139,23,1,3,0,0,0,0,0,0,0,0.0,0.6,0.3,0,1.0,2
32,262.5,33.60107525161235,1,1,35,6,1,795,144,1,3,0,0,0,0,0,1,0,0.0,0.6,0.3,0,1.0,2
7,225.0,85.39125638299666,1,0,42,9,1,365,55,1,3,1,1,0,0,0,0,0,0.0,0.6,0.3,0,1.0,2
12,750.0,0.0,1,1,9,2,0,125,21,1,4,1,0,0,0,0,0,0,0.0,0.6,0.3,0,1.0,1
9,205.55555555555554,91.66666666666667,1,0,20,4,0,185,35,1,4,0,0,0,0,0,0,0,0.0,0.6,0.3,0,1.0,2
18,516.6666666666666,97.0142500145332,1,0,33,6,1,539,89,1,3,1,0,1,0,0,0,0,0.0,0.6,0.3,0,1.0,1
3,916.6666666666666,144.33756729740645,0,0,39,7,1,1093,175,1,4,0,0,0,0,0,0,0,0.0,0.8,0.4,0,1.0,0
3,175.0,0.0,0,1,5,1,0,716,129,1,3,0,0,0,0,0,0,1,0.0,0.6,0.3,0,1.0,2
18,516.6666666666666,97.0142500145332,1,0,29,5,1,553,78,1,3,0,0,1,0,0,0,0,0.9,0.8,0.8500000000000001,1,1.0,1
32,262.5,33.60107525161235,1,1,22,4,0,118,20,1,3,0,0,0,1,0,0,0,0.0,0.6,0.3,0,1.0,2
12,750.0,0.0,1,1,57,9,1,161,26,1,3,0,1,1,1,0,0,0,0.0,0.6,0.3,0,1.0,1
32,262.5,33.60107525161235,1,1,16,5,0,219,39,1,3,0,1,0,1,0,0,0,0.0,0.6,0.3,0,1.0,2
1,750.0,0.0,0,1,12,2,0,1466,237,1,4,0,0,0,0,0,0,0,0.0,0.6,0.3,0,1.0,4
18,516.6666666666666,97.0142500145332,1,0,33,5,1,278,47,1,3,1,1,0,0,0,1,0,0.0,0.6,0.3,0,1.0,1
12,750.0,0.0,1,1,9,2,0,388,73,1,3,0,0,0,0,1,1,0,0.9,0.6,0.75,0,1.0,1
9,205.55555555555554,91.66666666666667,1,0,32,7,0,198,35,1,3,0,0,0,1,0,0,0,0.0,0.6,0.3,0,1.0,2
18,516.6666666666666,97.0142500145332,1,0,34,6,1,942,151,1,4,0,0,0,0,0,0,0,0.0,0.6,0.3,0,1.0,1
9,205.55555555555554,91.66666666666667,1,0,22,4,0,186,36,1,2,0,0,0,0,0,0,0,1.0,0.6,0.8,1,1.0,2
6,725.0,209.16500663351889,1,0,47,8,1,140,26,1,4,1,0,0,0,0,0,0,0.0,0.6,0.3,0,1.0,4
4,250.0,0.0,0,1,18,3,0,149,29,1,4,0,0,1,1,0,0,0,0.0,0.6,0.3,0,1.0,4
18,516.6666666666666,97.0142500145332,1,0,34,6,1,276,47,1,3,1,0,0,0,0,0,0,0.0,0.6,0.3,0,1.0,1
5,850.0,136.93063937629154,1,0,37,8,1,873,160,1,3,1,0,0,0,0,0,0,0.0,0.4,0.2,0,1.0,3
32,262.5,33.60107525161235,1,1,19,5,0,44,6,0,3,0,0,0,0,0,0,0,0.0,0.6,0.3,0,0.6666666666666666,2
18,516.6666666666666,97.0142500145332,1,0,35,6,1,403,70,1,3,1,1,0,0,0,0,0,0.0,0.6,0.3,0,1.0,1
18,516.6666666666666,97.0142500145332,1,0,41,7,1,544,89,1,4,0,0,0,0,0,0,0,0.0,0.6,0.3,0,1.0,1
1,850.0,0.0,0,1,61,11,1,531,91,1,4,1,0,0,0,0,0,1,0.0,0.8,0.4,0,1.0,4
3,266.6666666666667,158.77132402714707,0,0,11,3,0,449,78,1,3,0,0,0,0,0,0,0,0.0,0.6,0.3,0,1.0,1
32,262.5,33.60107525161235,1,1,19,5,0,109,19,1,3,0,0,0,1,0,0,0,0.0,0.6,0.3,0,1.0,2
2,250.0,0.0,0,1,45,6,0,104,16,1,3,0,0,0,0,0,0,0,0.0,0.8,0.4,0,1.0,4
32,262.5,33.60107525161235,1,1,30,4,0,120,23,1,3,1,0,0,0,0,0,0,0.0,0.6,0.3,0,1.0,2
32,262.5,33.60107525161235,1,1,28,4,0,208,31,1,3,0,0,0,0,0,0,0,0.0,0.6,0.3,0,1.0,2
32,262.5,33.60107525161235,1,1,20,4,0,120,20,1,3,0,0,0,0,0,0,0,0.0,0.6,0.3,0,1.0,2
12,750.0,0.0,1,1,16,3,0,103,16,1,3,0,0,0,0,0,0,0,0.0,0.6,0.3,0,1.0,1
9,205.55555555555554,91.66666666666667,1,0,13,3,0,75,12,0,3,0,0,0,0,0,0,0,0.0,0.6,0.3,0,1.0,2
32,262.5,33.60107525161235,1,1,22,4,0,78,12,0,3,1,0,0,0,0,0,0,0.0,0.6,0.3,0,1.0,2
3,233.33333333333334,101.0362971081845,0,0,37,6,1,214,35,1,3,0,0,1,0,0,0,0,0.0,0.8,0.4,0,1.0,2
32,262.5,33.60107525161235,1,1,29,7,0,739,138,1,3,0,0,0,1,0,0,0,0.9,0.6,0.75,0,1.0,2
32,262.5,33.60107525161235,1,1,27,7,0,111,23,1,3,0,0,0,1,0,0,0,0.0,0.6,0.3,0,1.0,2
32,262.5,33.60107525161235,1,1,38,9,0,103,19,1,4,0,0,0,0,0,0,0,0.0,0.6,0.3,0,1.0,2
4,250.0,0.0,0,1,21,3,0,53,8,0,3,0,0,0,0,0,0,0,0.0,0.6,0.3,0,1.0,4
32,262.5,33.60107525161235,1,1,16,2,0,336,58,1,3,0,0,0,1,0,0,0,0.0,0.6,0.3,0,1.0,2
18,516.6666666666666,97.0142500145332,1,0,27,3,0,109,22,1,3,0,0,0,0,0,0,0,0.0,0.6,0.3,0,1.0,1
1,175.0,0.0,0,1,25,4,0,750,119,1,3,1,1,0,0,0,1,0,0.0,0.6,0.3,0,1.0,4
1,1000.0,0.0,0,1,38,6,1,357,60,1,4,1,0,0,0,0,0,1,0.0,0.4,0.2,0,1.0,4
5,635.0,257.14781741247583,1,0,33,7,0,90,15,0,3,0,0,0,0,0,0,0,0.0,0.4,0.2,0,1.0,1
18,516.6666666666666,97.0142500145332,1,0,27,4,1,301,53,1,3,1,0,1,0,0,0,0,0.0,0.6,0.3,0,1.0,1
32,262.5,33.60107525161235,1,1,20,5,0,57,12,0,3,1,0,0,0,0,0,0,0.0,0.6,0.3,0,1.0,2
4,175.0,0.0,0,1,12,3,0,97,16,0,3,0,0,0,0,0,0,0,0.9,0.6,0.75,0,1.0,2
6,725.0,209.16500663351889,1,0,7,1,0,324,53,1,3,1,0,0,0,0,0,0,0.0,0.6,0.3,0,1.0,4
18,516.6666666666666,97.0142500145332,1,0,36,6,1,340,63,1,3,1,0,0,0,0,0,0,0.0,0.6,0.3,0,1.0,1
14,175.0,0.0,1,1,30,4,0,176,27,1,3,1,0,0,0,0,0,1,0.0,0.6,0.3,0,1.0,2
9,205.55555555555554,91.66666666666667,1,0,55,9,1,71,12,0,2,1,0,0,0,0,0,0,0.9,0.6,0.75,0,1.0,2
1,1000.0,0.0,0,1,15,3,0,284,54,1,4,1,0,1,0,0,0,1,0.0,0.8,0.4,0,1.0,4
9,205.55555555555554,91.66666666666667,1,0,16,4,0,123,19,1,3,0,0,0,0,0,0,0,0.0,0.6,0.3,0,1.0,2
7,225.0,85.39125638299666,1,0,33,8,1,31,5,0,3,1,0,0,1,0,0,0,0.0,0.6,0.3,0,0.6666666666666666,2
1,175.0,0.0,0,1,35,8,0,830,143,1,3,0,0,0,0,0,0,0,0.0,0.8,0.4,0,1.0,4
4,175.0,0.0,0,1,17,3,0,169,30,1,3,0,0,1,0,0,0,0,0.0,0.6,0.3,0,1.0,2
1,175.0,0.0,0,1,10,2,0,595,99,1,3,0,0,0,1,0,0,0,0.0,0.6,0.3,0,1.0,4
16,375.0,139.0443574307614,1,0,62,12,1,586,94,1,4,1,0,0,0,0,1,0,0.0,0.8,0.4,0,1.0,1
32,262.5,33.60107525161235,1,1,21,3,0,199,39,1,3,0,1,0,0,0,0,0,0.0,0.6,0.3,0,1.0,2
32,262.5,33.60107525161235,1,1,31,8,0,130,26,1,3,0,0,0,0,0,0,0,0.0,0.6,0.3,0,1.0,2
6,725.0,209.16500663351889,1,0,22,3,1,389,60,1,3,0,0,0,0,0,0,0,0.0,0.6,0.3,0,1.0,4
4,875.0,144.33756729740642,0,0,37,6,1,564,102,1,4,1,0,0,0,0,0,1,0.0,0.8,0.4,0,1.0,3
18,516.6666666666666,97.0142500145332,1,0,34,6,1,416,71,1,3,1,1,0,0,0,0,1,0.0,0.6,0.3,0,1.0,1
9,205.55555555555554,91.66666666666667,1,0,15,2,0,126,20,1,3,0,0,0,0,0,0,0,0.0,0.6,0.3,0,1.0,2
1,1000.0,0.0,0,1,37,6,1,679,114,1,4,1,1,0,0,0,0,0,0.0,0.4,0.2,0,1.0,4
4,287.5,136.16778865306827,0,0,42,9,1,64,13,0,3,1,0,0,0,0,0,0,0.0,0.6,0.3,0,1.0,2
18,516.6666666666666,97.0142500145332,1,0,32,6,1,251,40,1,3,1,1,0,0,0,0,0,0.0,0.6,0.3,0,1.0,1
1,175.0,0.0,0,1,4,1,0,184,33,1,4,0,0,0,0,0,0,0,0.0,0.6,0.3,0,1.0,4
18,516.6666666666666,97.0142500145332,1,0,45,6,1,238,10,1,3,0,0,0,0,0,0,0,0.8,0.6,0.7,0,1.0,1
10,217.5,128.58741082323036,1,0,13,4,0,320,54,1,3,0,0,0,0,0,1,0,0.0,0.6,0.3,0,1.0,2
6,725.0,209.16500663351889,1,0,13,2,0,163,29,1,3,0,0,0,0,0,0,1,0.0,0.6,0.3,0,1.0,4
32,262.5,33.60107525161235,1,1,31,6,0,181,35,1,3,0,0,0,1,0,0,0,0.0,0.6,0.3,0,1.0,2
16,375.0,139.0443574307614,1,0,66,12,1,330,56,1,3,1,0,0,0,0,0,0,0.0,0.8,0.4,0,1.0,1
1,175.0,0.0,0,1,43,8,0,138,25,1,3,1,0,1,0,0,0,0,0.0,0.6,0.3,0,1.0,4
7,225.0,85.39125638299666,1,0,44,9,1,186,35,1,3,1,1,0,0,0,0,0,0.0,0.6,0.3,0,1.0,2
12,750.0,0.0,1,1,32,7,0,44,7,0,3,1,0,0,1,0,0,0,0.0,0.6,0.3,0,0.3333333333333333,1
12,750.0,0.0,1,1,16,2,0,133,17,1,3,0,0,0,1,0,1,0,0.9,0.6,0.75,0,1.0,1
16,375.0,139.0443574307614,1,0,64,12,1,180,30,1,3,0,0,0,1,0,0,0,0.0,0.8,0.4,0,1.0,1
1,175.0,0.0,0,1,35,9,1,1012,179,1,3,0,0,0,0,0,0,0,0.0,0.8,0.4,0,1.0,4
18,516.6666666666666,97.0142500145332,1,0,5,1,0,614,116,1,4,1,0,1,0,0,0,1,0.0,0.6,0.3,0,1.0,1
1,175.0,0.0,0,1,18,3,0,537,88,1,3,0,0,0,0,0,0,0,0.0,0.6,0.3,0,1.0,4
2,250.0,0.0,0,1,58,8,1,228,34,1,3,0,0,0,0,0,0,0,0.0,0.8,0.4,0,1.0,4
12,750.0,0.0,1,1,43,6,1,515,82,1,3,0,1,0,0,0,0,1,0.9,0.6,0.75,0,1.0,1
12,750.0,0.0,1,1,16,3,0,1141,201,1,3,1,0,0,0,0,0,0,0.0,0.6,0.3,0,1.0,1
16,375.0,139.0443574307614,1,0,57,11,1,377,69,1,3,0,0,0,0,0,0,0,0.0,0.8,0.4,0,1.0,1
16,375.0,139.0443574307614,1,0,66,12,1,298,51,1,3,1,0,0,0,0,0,0,0.0,0.8,0.4,0,1.0,1
16,375.0,139.0443574307614,1,0,62,12,1,329,59,1,3,0,0,1,0,0,0,0,0.0,0.8,0.4,0,1.0,1
18,516.6666666666666,97.0142500145332,1,0,34,5,1,1069,183,1,4,1,0,1,0,0,0,0,0.0,0.6,0.3,0,1.0,1
16,375.0,139.0443574307614,1,0,63,13,1,142,25,1,3,1,0,0,1,0,0,0,0.0,0.8,0.4,0,1.0,1
32,262.5,33.60107525161235,1,1,25,6,0,1644,309,1,3,0,0,0,1,0,0,0,0.0,0.6,0.3,0,1.0,2
1,175.0,0.0,0,1,19,4,0,725,120,1,2,0,0,0,0,0,0,0,0.8,0.6,0.7,0,1.0,2
